8192	1024	-3.78719e+010	4.37561e+009	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
-5.59371e+019	6.46281e+018	-3.78719e+010	4.37561e+009	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
0	0	2.2133e+010	-2.55718e+009	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
3.26906e+019	-3.77698e+018	2.2133e+010	-2.55718e+009	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
0	0	-8.05153e+009	9.30251e+008	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
3.67078e+018	3.17714e+019	3.3274e+009	2.87994e+010	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
-1024	0	-5.75703e+009	-4.98284e+010	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
-8.50318e+018	-7.3597e+019	-5.75703e+009	-4.98284e+010	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
0	0	2.91257e+009	2.52089e+010	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
4.30189e+018	3.72338e+019	2.91257e+009	2.52089e+010	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
0	0	-1.03012e+009	-8.91588e+009	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
2.63287e+019	-3.04195e+018	2.38658e+010	-2.75739e+009	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
0	-1024	-4.09422e+010	4.73034e+009	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
-6.0472e+019	6.98676e+018	-4.09422e+010	4.73034e+009	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
0	0	2.06134e+010	-2.38161e+009	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
3.04462e+019	-3.51766e+018	2.06134e+010	-2.38161e+009	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
0	1024	-7.28425e+009	8.41601e+008	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
3.38119e+018	2.92649e+019	3.0649e+009	2.65274e+010	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
0	0	-5.33956e+009	-4.62151e+010	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
-7.88658e+018	-6.82601e+019	-5.33956e+009	-4.62151e+010	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
0	0	2.71209e+009	2.34738e+010	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
4.00578e+018	3.4671e+019	2.71209e+009	2.34738e+010	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
0	0	-9.59893e+008	-8.30809e+009	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
2.38911e+019	-2.76031e+018	2.16562e+010	-2.5021e+009	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
0	0	-3.73778e+010	4.31853e+009	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
-5.52074e+019	6.37851e+018	-3.73778e+010	4.31853e+009	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
-16384	2048	1.88836e+010	-2.18176e+009	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
2.78913e+019	-3.22248e+018	1.88836e+010	-2.18176e+009	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
8192	-1024	-6.67709e+009	7.71453e+008	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
3.16015e+018	2.73518e+019	2.86453e+009	2.47932e+010	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
0	0	-5.01554e+009	-4.34106e+010	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
-7.40799e+018	-6.41178e+019	-5.01554e+009	-4.34106e+010	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
0	0	2.55492e+009	2.21134e+010	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
3.77363e+018	3.26616e+019	2.55492e+009	2.21134e+010	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
1024	8192	-9.04737e+008	-7.8307e+009	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
2.19819e+019	-2.53973e+018	1.99256e+010	-2.30215e+009	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
0	0	-3.45459e+010	3.99133e+009	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
-5.10245e+019	5.89523e+018	-3.45459e+010	3.99133e+009	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
0	0	1.74978e+010	-2.02165e+009	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
2.58444e+019	-2.98599e+018	1.74978e+010	-2.02165e+009	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
0	0	-6.18991e+009	7.15165e+008	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
2.97642e+018	2.57616e+019	2.69799e+009	2.33517e+010	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
0	0	-4.74155e+009	-4.10392e+010	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
-7.00332e+018	-6.06153e+019	-4.74155e+009	-4.10392e+010	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
0	-16384	2.4206e+009	2.09509e+010	97.5286	18.727	97.45	18.506	0.868716	-0.503009
3.57525e+018	3.09446e+019	2.4206e+009	2.09509e+010	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
0	0	-8.57511e+008	-7.42195e+009	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
2.04095e+019	-2.35806e+018	1.85003e+010	-2.13747e+009	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
0	0	-3.21923e+010	3.7194e+009	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
-4.75483e+019	5.49359e+018	-3.21923e+010	3.7194e+009	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
-16384	2048	1.634e+010	-1.88788e+009	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
2.41343e+019	-2.78841e+018	1.634e+010	-1.88788e+009	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
0	0	-5.78251e+009	6.68095e+008	101.204	16.5368	101.065	16.497	0.991362	-0.513687
2.82171e+018	2.44225e+019	2.55775e+009	2.21379e+010	101.169	16.4353	101.065	16.497	0.991362	-0.513687
0	0	-4.50817e+009	-3.90192e+010	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
-6.65861e+018	-5.76318e+019	-4.50817e+009	-3.90192e+010	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
-2048	32768	2.30539e+009	1.99537e+010	103.003	15.353	103.119	15.4967	1.11708	-0.508169
3.40508e+018	2.94717e+019	2.30539e+009	1.99537e+010	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
0	0	-8.16949e+008	-7.07087e+009	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1.90202e+019	-2.19754e+018	1.7241e+010	-1.99197e+009	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
0	-1024	-3.00909e+010	3.47662e+009	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
-4.44445e+019	5.135e+018	-3.00909e+010	3.47662e+009	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
0	0	1.52999e+010	-1.7677e+009	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
2.2598e+019	-2.61091e+018	1.52999e+010	-1.7677e+009	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
0	0	-5.41611e+009	6.25762e+008	108.084	13.6604	108.122	13.644	1.47592	-0.423202
2.67603e+018	2.31617e+019	2.4257e+009	2.0995e+010	108.131	13.6844	108.122	13.644	1.47592	-0.423202
0	0	-4.28594e+009	-3.70957e+010	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
-6.33037e+018	-5.47908e+019	-4.28594e+009	-3.70957e+010	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
0	-16384	2.19492e+009	1.89975e+010	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
3.24191e+018	2.80595e+019	2.19492e+009	1.89975e+010	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
0	0	-7.78004e+008	-6.7338e+009	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1.7842e+019	-2.06141e+018	1.6173e+010	-1.86858e+009	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
0	-1024	-2.83047e+010	3.27024e+009	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
